股票代码,股票简称,截止日期,行业代码,所属省份,股权性质,wufei,zhaochenyv,yuanchun,lishouxi,csmar,净资产收益率(%),资产报酬率(%),EBITDA率(%),营业收入增长率(%),成本费用利润率(%),总资产周转率(%),应收账款周转率(%),存货周转率(%),营业周期,现金资产比率(%),技术人员占比(%),研发营收比(%),发明专利申请数,数字化软硬件投入比(%),管理层数字职务设立,数字化战略导向前瞻性,数字化战略导向持续性,数字化战略导向广度,数字化战略导向强度,数字发明专利,数字国家级奖项,数字创新论文,数字创新标准,数字创新资质,数字创新资质,两权分离率(%),数字人力计划投入,科技创新基地建设,员工人均营收比(%),提供岗位增长率(%),员工收入增长率(%),社会责任报告质量,供应链合作伙伴,数字化供应链覆盖度,客户集中度(%),供应商集中度(%),投入资本回报率(%),总资产增长率(%),资本积累率(%),营业利润增长率(%),股权集中度(%),独董比例(%),现金流动负债比率(%),董事会规模,资产负债率(%),权益乘数(%),速动比率(%),流动资产周转率(%),长期资本负债率(%)
603687,大胜达,2021,22,浙江省,2,1.791759469228055,5.120972940390401,6.07621009268795,0.6041856231028452,52.5012,0.050655,0.038222,191880788.49,0.231992,0.060624,0.57561,4.094428,7.612032,137.095944,0.004854706058691567,5.09,3.4,0.0,0.06509995686192,0.0,2.0,3.0,5.0,0.175859,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9006471703571428,1.371365880416886,10.98757665455079,10.0,0.0,5.0,28.97,69.27,0.041313,0.00725,0.058272,-0.687739,81.98,0.42857142857142855,0.037926,2.0794415416798357,0.338731,1.512245,4.086258,0.953049,0.241661
603687,大胜达,2022,22,浙江省,2,2.5649493574615367,7.124283991721052,4.475661548513558,0.9156202809144296,46.1766,0.060853,0.047889,262413199.36,0.23664,0.070039,0.648755,4.136997,7.490197,136.958609,0.07191657335708734,8.23,3.87,0.0,0.0541749861721,0.0,3.0,4.0,5.0,0.116884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7600657308825701,46.536796536796544,56.89880056333099,10.000071113755666,0.0,2.0,29.28,56.61,0.046619,0.186528,0.178336,0.318913,70.0,0.42857142857142855,0.456714,2.0794415416798357,0.343297,1.522759,2.744382,1.187066,0.220563
603687,大胜达,2023,22,浙江省,2,2.6390573296152584,6.978902191642533,4.69361147327249,1.0008026763543385,41.5969,0.044272,0.036041,263504178.62,-0.021595,0.076331,0.514349,3.844694,6.356531,152.357291,0.07044671583246413,8.25,4.1,0.0,0.03560118155361,0.0,4.0,5.0,5.0,0.100646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7486282938698885,-0.6646971935007406,8.875437356653393,10.000203960266647,0.0,2.0,31.6,45.3,0.031256,0.274149,0.560084,0.126281,63.71,0.42857142857142855,0.462205,2.0794415416798357,0.195925,1.243665,3.386766,0.941273,0.051335
603688,石英股份,2020,30,江苏省,2,1.9459101490553132,1.9217523674872243,5.566600397614314,0.6949224932405259,49.2889,0.107944,0.106549,278393489.1,0.037325,0.43294,0.314021,4.283166,1.456588,336.72296,0.015062870308838952,15.07,4.89,0.0,0.08748736920077001,0.0,6.0,7.0,5.0,0.233897,0.0,0.0,0.0,0.0,1.0,0.0,7.858,0.0,0.0,0.5789835023766816,-5.3480475382003405,24.73470721876394,0.0,0.0,8.0,22.23,51.4,0.091812,0.121478,0.265067,0.155245,65.34,0.3333333333333333,0.356453,2.302585092994046,0.104406,1.116578,10.864085,0.516669,0.064891
603688,石英股份,2021,30,江苏省,2,2.5649493574615367,3.242928934495503,5.110188438198659,1.0210341762882853,44.509,0.136167,0.138106,386025910.21,0.488121,0.477117,0.415846,5.627395,1.570147,297.323583,0.018031438890184964,13.81,4.1,0.0,0.066341828629255,0.0,7.0,8.0,6.0,0.148687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7667046441500399,12.37668161434977,10.955885326605985,0.0,0.0,9.0,26.82,41.61,0.121166,0.12575,0.120079,0.511322,61.32,0.3333333333333333,0.340904,2.302585092994046,0.108918,1.122231,8.575153,0.69288,0.059154
603688,石英股份,2022,30,江苏省,2,2.1972245773362196,2.463519792378395,5.0,0.8583812615732882,43.4547,0.387335,0.397861,1293841595.09,1.086193,1.505232,0.653622,8.502946,1.57145,275.195859,0.13149625727406908,12.09,3.75,0.0,0.0364930230753,0.0,8.0,9.0,5.0,0.22226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2757261041884151,25.379090183559462,27.704321659712328,0.0,0.0,6.0,39.34,46.2,0.315679,0.506286,0.506439,2.846783,61.96,0.3333333333333333,1.313694,2.302585092994046,0.108827,1.122117,5.113635,1.053957,0.009702
603688,石英股份,2023,30,江苏省,2,1.9459101490553132,0.9360305921917592,3.1172686788718456,0.488642367349586,40.5526,0.931159,0.977471,6010036557.81,2.584649,4.678943,1.18959,15.22648,1.501848,267.005313,0.45795369930235214,11.35,2.55,0.0,0.02707771698883,0.0,9.0,10.0,2.0,0.100008,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.398406401177862,34.563971992361566,137.71379049874218,0.0,0.0,5.0,45.2,47.56,0.661447,1.277172,1.303327,3.817399,58.66,0.3333333333333333,4.90784,2.302585092994046,0.098591,1.109375,7.20723,1.646563,0.005824
603690,至纯科技,2023,35,上海市,2,1.0986122886681098,0.2698449028078531,2.80437756497948,0.2578401816736771,35.1923,0.0671,0.0548,764541714.53,0.033284,0.138921,0.289651,1.390983,0.957736,643.511468,-0.06806000896081214,19.5,9.75,0.0,0.072488164650025,0.0,7.0,7.0,2.0,0.047304,0.0,0.0,0.0,0.0,0.0,0.0,0.0393,12.0,0.0,1.7399370883765877,11.240786240786239,-12.394228169655008,10.0,0.0,1.0,32.04,21.16,0.051905,0.211583,0.075844,0.405544,38.06,0.4,-0.168236,1.791759469228055,0.574946,2.352641,0.957525,0.476038,0.286162
603690,至纯科技,2022,35,上海市,2,0.6931471805599453,0.3512037193120207,2.0714865962632008,0.1122247637538933,36.7538,0.062291,0.042523,498582639.47,0.463235,0.110085,0.343203,1.838009,1.36511,465.962167,-0.08211872710352985,15.29,11.96,0.0,0.05422959488003,0.0,6.0,6.0,1.0,0.028003,0.0,0.0,0.0,0.0,1.0,0.0,0.0395,12.0,0.0,1.8731727675122851,10.6730115567641,60.97177874704449,7.00010984736681,0.0,1.0,28.68,23.2,0.044719,0.240126,0.097613,-0.209917,41.2,0.4,-0.205315,1.791759469228055,0.521317,2.089066,1.084178,0.568045,0.202242
603690,至纯科技,2021,35,上海市,2,0.0,0.2456463132635647,2.98580518844836,-4.8364186217354496e-06,34.3496,0.076296,0.065259,517610436.71,0.491778,0.204034,0.300093,1.906265,1.345082,462.832824,-0.024041774600361814,16.32,14.5,0.0,0.049881874094155,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0398,0.0,0.0,1.416789749367777,14.385692068429234,125.54856203275402,9.00004551120004,0.0,0.0,41.28,30.53,0.053972,0.331789,0.357428,0.250179,40.69,0.4,-0.06907,1.791759469228055,0.459165,1.848994,1.297565,0.489385,0.170398
603690,至纯科技,2020,35,上海市,2,2.70805020110221,3.331436278856335,9.404600811907985,0.9403373144640984,46.0933,0.111872,0.081294,422596962.79,0.416262,0.237296,0.303254,1.55731,1.235418,531.276649,-0.04716189332146346,17.96,10.76,5.262690188904886,0.030363823035065,0.0,4.0,5.0,5.0,0.339227,0.0,0.0,0.0,0.0,0.0,0.0,0.0412,0.0,0.0,1.0863577987947124,44.49438202247191,29.89002896884523,10.067550327753514,0.0,3.0,25.85,24.99,0.063969,0.82882,1.105919,1.487911,46.8,0.4,-0.155216,1.791759469228055,0.469381,1.88459,1.633678,0.473426,0.237783
603696,安记食品,2020,14,福建省,3,0.6931471805599453,1.8368941977696296,2.904564315352697,0.1122218076506239,33.1106,0.091324,0.09778,70008973.36,-0.002126,0.168969,0.665799,29.882167,8.831989,53.688377,0.05670498055249513,10.82,2.51,0.0,0.08471826482959,0.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.2292425797076023,-3.93258426966292,10.438738114426084,0.0,0.0,0.0,14.69,49.41,0.091266,-0.0181,-0.043096,0.285093,70.54,0.42857142857142855,0.594544,2.0794415416798357,0.095963,1.10615,5.436392,1.118734,0.00065
603696,安记食品,2021,14,福建省,3,1.0986122886681098,3.206834034605744,3.612167300380228,0.1778744076681366,32.6896,0.081468,0.083904,60958783.77,0.305813,0.108484,0.866712,39.884607,11.425823,41.096582,0.1587176284850919,9.0,2.51,1.3862943611198906,0.06155492221705001,0.0,5.0,4.0,1.0,0.033895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1.3793096455025124,16.374269005847953,57.1416714994095,0.0,0.0,9.0,12.11,59.85,0.075198,0.024716,-0.029822,-0.135038,71.06,0.42857142857142855,1.118083,2.0794415416798357,0.144078,1.168331,3.759319,1.479875,0.002474
603696,安记食品,2022,14,福建省,3,0.6931471805599453,1.464472416312094,2.947598253275109,0.1122237548996665,32.2923,0.025485,0.022724,22707090.3,0.014977,0.030293,0.878574,49.437174,12.968736,35.527717,0.030485637558118204,9.0,1.96,0.0,0.06463471971658,0.0,6.0,5.0,1.0,0.038922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,1.6884461186060606,-17.085427135678387,-33.90537247945616,0.0,0.0,5.0,11.96,72.05,0.021688,-0.021604,-0.020885,-0.703985,67.68,0.42857142857142855,0.215105,2.0794415416798357,0.14345,1.167474,3.668231,1.505573,0.00201
603696,安记食品,2023,14,福建省,3,1.0986122886681098,2.3928860969959915,3.4449760765550237,0.1778675791537236,29.9586,0.056812,0.055101,42695922.06,0.134537,0.062756,1.007153,54.831589,16.372194,28.950644,0.0734911129981914,9.0,1.77,0.0,0.13198288200323,0.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0591198424429966,-6.969696969696971,44.386759428827375,0.0,0.0,1.0,16.06,73.33,0.049309,0.001233,0.037207,1.288409,66.2,0.42857142857142855,0.65228,2.0794415416798357,0.112674,1.126981,4.736255,1.742664,6e-06
603697,有友食品,2023,13,重庆市,2,0.0,0.1760306057427655,1.6356877323420074,-4.596819893149045e-07,22.1803,0.062879,0.069233,168923847.04,-0.056821,0.162667,0.479536,412.952226,2.313523,158.651924,-0.0019921401458761734,1.93,0.35,0.0,0.0047410699750657535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.811941691277311,0.0841042893187538,5.136476175729832,0.0,0.0,0.0,16.69,51.51,0.061437,-0.031978,-0.013106,-0.228168,73.98,0.42857142857142855,-0.037311,2.0794415416798357,0.074169,1.080111,10.393658,0.657796,0.021949
603697,有友食品,2020,14,重庆市,2,0.0,0.3241810152789684,2.694610778443114,-9.082001239784104e-07,23.5497,0.135517,0.144099,288619693.79,0.084035,0.304075,0.596304,576.111716,2.627324,139.940533,0.06258617935299715,1.35,0.26,0.0,0.00936699814052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7353293941991924,-0.13440860215053752,13.087229546050327,0.0,0.0,1.0,11.55,45.51,0.124166,0.101806,0.128675,0.269632,71.72,0.42857142857142855,1.001586,2.0794415416798357,0.080187,1.087178,9.666262,0.774681,0.01888
603697,有友食品,2021,14,重庆市,2,0.0,0.7855920589904792,1.9489247311827955,-7.847422497008048e-07,23.855,0.119855,0.127047,283186183.46,0.116202,0.254774,0.603855,1025.616602,2.810128,130.243205,0.11687106145054851,1.6,0.26,0.0,0.00809367781358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.8120328188681758,1.076716016150736,2.0794134546901377,0.0,0.0,0.0,12.77,45.35,0.112312,0.102643,0.075873,-0.026823,72.31,0.42857142857142855,1.351252,2.0794415416798357,0.102519,1.114229,7.196356,0.794667,0.017545
603697,有友食品,2022,14,重庆市,2,0.0,0.5629741064660642,2.039515615041428,-4.572939717669994e-07,22.1803,0.081686,0.086711,209112317.55,-0.160087,0.212332,0.491796,1521.82437,2.681963,136.33419,0.09737609043888504,1.77,0.32,0.0,0.004716440429946579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,0.8615805917241379,-20.838881491344875,-19.54412929213256,0.0,0.0,2.0,17.39,40.31,0.08033,-0.033414,-0.021949,-0.294959,73.07,0.42857142857142855,1.265814,2.0794415416798357,0.091873,1.101168,7.921487,0.662712,0.016191
603698,航天工程,2022,74,北京市,1,0.0,2.44033080849612,3.3960720130932898,-7.872340414387732e-06,28.6001,0.054269,0.033404,202641769.32,0.030723,0.076612,0.534204,4.679084,12.809169,106.501934,0.08891718718599206,28.86,5.08,0.0,0.08119377665367,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.6071,0.0,1.0,4.205134550184564,-3.089430894308942,-3.920468250175324,0.0,0.0,5.0,78.08,31.55,0.046034,0.068858,0.038443,0.107531,77.53,0.3333333333333333,0.260768,2.302585092994046,0.352849,1.545233,2.1713,0.684699,0.018006
603698,航天工程,2023,35,北京市,1,0.0,4.733155527986061,3.834355828220859,-1.2278423439575604e-05,29.8324,0.058309,0.029096,195806156.04,0.120148,0.076623,0.544588,6.468957,12.183258,86.382461,0.0685557178047806,24.2,5.74,0.0,0.126637253718105,0.0,6.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.8256,0.0,1.0,4.499012005721154,4.697986577181212,-14.086065060970277,10.000078294428887,0.0,13.0,81.73,33.99,0.042932,0.126794,0.046245,0.104098,75.54,0.3333333333333333,0.176268,2.302585092994046,0.39911,1.664199,1.91393,0.700365,0.016663
603698,航天工程,2020,74,北京市,1,0.6931471805599453,1.705574127169678,2.5144054478784703,0.130300395357486,32.1726,0.062869,0.040534,211147064.76,0.165513,0.103147,0.500335,2.761809,5.868825,194.885256,0.06443145114228946,31.63,5.89,0.0,0.08324071257658,0.0,3.0,2.0,1.0,0.024822,0.0,0.0,3.0,0.0,0.0,0.0,14.8263,0.0,1.0,3.411078360593081,-1.461038961038963,10.586887306965775,0.0,0.0,4.0,79.88,31.03,0.050442,0.109671,0.047249,0.199561,77.87,0.3333333333333333,0.204799,2.302585092994046,0.329639,1.491734,2.264587,0.670585,0.02193
603698,航天工程,2021,74,北京市,1,0.6931471805599453,2.3614833778363074,2.797202797202797,0.1302986870291518,33.3667,0.052361,0.026081,156591001.15,0.174367,0.06703,0.547103,3.899407,8.39888,137.062151,0.06584566210764775,30.7,7.56,0.0,0.10086007631336001,0.0,4.0,3.0,1.0,0.019402,0.0,0.0,0.0,0.0,1.0,0.0,13.2052,0.0,1.0,3.953748811739837,1.317957166392092,10.009541114416765,0.0,0.0,4.0,81.12,29.0,0.036214,0.041812,0.0352,-0.186041,77.87,0.3333333333333333,0.205356,2.302585092994046,0.333894,1.501262,2.351821,0.693274,0.019507
603699,纽威股份,2020,34,江苏省,2,0.0,0.3529719375638045,1.278149726110773,-1.668742303006336e-05,28.8299,0.191475,0.132159,781775134.02,0.18831,0.207942,0.704537,2.48303,1.627517,372.282999,0.10745358780042757,8.7,3.58,0.0,0.172110811665615,0.0,0.0,1.0,1.0,0.033531,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0392651259427754,2.1929824561403466,10.374072998538853,10.0,0.0,1.0,16.91,13.96,0.151006,0.078198,0.088189,0.15118,81.61,0.3333333333333333,0.241559,2.302585092994046,0.456883,1.841224,0.955805,0.970231,0.021704
603699,纽威股份,2021,34,江苏省,2,0.0,0.4339784827130982,1.3663967611336032,-1.2640097091550868e-05,26.3684,0.128983,0.076282,554290695.13,0.090719,0.124604,0.703856,2.612842,1.880529,333.788952,0.11707830241037902,9.91,3.79,0.0,0.13036748490403502,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002,0.0,0.0,1.121988902645143,1.0300429184549431,0.771092186992095,10.000026415140402,0.0,1.0,30.72,14.92,0.085854,0.104363,0.026552,-0.299286,76.46,0.3333333333333333,0.242714,2.302585092994046,0.49515,1.980786,0.919386,0.998605,0.024688
603699,纽威股份,2022,34,江苏省,2,0.6931471805599453,0.651978112509563,1.5180265654648957,0.1752899228386279,24.5356,0.150469,0.073632,619384015.47,0.024604,0.158036,0.630405,2.37568,1.555831,388.241537,0.08076076541649851,8.96,4.35,0.0,0.093788133322175,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,0.0,1.121950536785517,2.463891248937977,13.723761986670002,10.0,0.0,1.0,16.75,15.59,0.081076,0.179861,0.113782,0.258175,72.84,0.42857142857142855,0.15757,2.0794415416798357,0.523424,2.098303,0.873266,0.866817,0.022331
603699,纽威股份,2023,34,江苏省,2,0.6931471805599453,0.6531018027504178,1.702127659574468,0.1752826594969771,24.0684,0.205487,0.108798,969156892.42,0.365894,0.184184,0.746782,2.821143,1.753384,337.549073,0.08085259895228157,9.92,3.35,0.0,0.16870081604584,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,1.480892495042735,3.482587064676612,18.347326309986457,9.0,0.0,1.0,20.49,15.02,0.117572,0.130302,0.151053,0.5105,72.0,0.42857142857142855,0.15965,2.0794415416798357,0.514675,2.060474,0.985067,0.973679,0.016692
603700,宁水集团,2020,40,浙江省,2,3.4011973816621555,8.130250459866389,12.584856396866842,1.4692622607673127,50.7507,0.201993,0.169405,335984517.71,0.159743,0.239916,0.845728,3.664462,3.46746,205.431004,0.06153566412350084,19.41,3.58,0.0,0.0,0.0,2.0,3.0,6.0,0.31535,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.336262481857143,-2.9363784665579096,14.474727505708596,9.000087748399267,0.0,14.0,9.29,30.77,0.172423,0.211355,0.166992,0.295348,57.34,0.3333333333333333,0.212627,2.302585092994046,0.29412,1.416671,2.518023,0.9475,0.006632
603700,宁水集团,2021,40,浙江省,2,3.6635616461296463,11.490788074656905,9.992090693382549,1.52600437735278,41.965,0.153811,0.125364,287689673.03,0.079954,0.179694,0.802302,2.89062,3.613252,227.287523,0.07249606848460766,21.6,3.65,0.0,0.0,0.0,3.0,4.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4053114912520457,2.6890756302520913,-16.903325705617235,9.0000097502417,0.0,19.0,15.07,28.66,0.135038,0.078189,0.097848,-0.154246,58.42,0.3333333333333333,0.261935,2.302585092994046,0.281249,1.391303,2.394544,0.945769,0.006192
603700,宁水集团,2022,40,浙江省,2,3.871201010907891,16.189272404432415,13.220338983050848,1.7156835463066902,38.5163,0.080299,0.059228,161293443.69,-0.094528,0.09957,0.680297,2.197333,2.909503,291.561441,0.035845222137802585,17.05,3.88,0.0,0.08366972413596001,0.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2745560850491804,-0.16366612111292644,-14.389205842183905,9.000034978484766,0.0,28.0,12.11,28.33,0.0663,0.058278,-0.039968,-0.473528,50.8,0.3333333333333333,0.104697,2.302585092994046,0.347975,1.533683,1.552555,0.891831,0.008523
603700,宁水集团,2023,40,浙江省,2,3.5553480614894135,13.67584107485727,10.568155249006312,1.6056595803902078,47.4028,0.083455,0.062538,183361949.46,0.150641,0.088425,0.773527,2.356764,3.341779,264.096638,0.08125225965430037,18.29,3.9,0.0,0.1738237876124,0.0,5.0,6.0,5.0,0.159644,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5585355644686412,-5.9016393442623,27.17098091102368,9.00002582132445,0.0,26.0,12.24,30.9,0.06992,-0.031808,0.049981,0.053928,48.2,0.375,0.285353,2.1972245773362196,0.292894,1.414216,1.918486,1.098988,0.011396
603701,德宏股份,2023,38,浙江省,1,0.6931471805599453,1.1790964090574625,2.8223844282238444,0.1302854908886482,31.764,0.036163,0.025442,49674608.3,0.317725,0.046033,0.602265,2.969421,3.415229,229.793825,-0.03528469605448265,12.6,3.03,0.0,0.236962484026785,0.0,5.0,6.0,1.0,0.020963,0.0,0.0,1.0,0.0,0.0,0.0,3.014,12.0,0.0,1.2962056088599998,12.35955056179776,11.832742789007833,0.0,0.0,7.0,53.7,38.41,0.030393,0.119633,0.032565,0.447273,55.68,0.3333333333333333,-0.134825,2.302585092994046,0.305794,1.440495,1.727334,1.057032,0.059714
603701,德宏股份,2022,38,浙江省,1,0.0,0.9188894336555268,2.4412713035467526,-1.3256232059404988e-05,31.9109,0.025503,0.014879,38248614.29,-0.169953,0.041453,0.498297,2.924762,3.061972,244.000704,0.04135843351331967,13.48,3.594285714285714,0.0,0.13672218024686,0.0,4.0,5.0,1.0,0.021224,0.0,0.0,0.0,0.0,0.0,0.0,3.014,12.0,0.0,1.1052459771011236,2.5345622119815614,15.227358187952023,0.0,0.0,3.0,63.09,40.42,0.016835,0.059128,0.026771,-0.505019,62.16,0.3333333333333333,0.207359,2.302585092994046,0.247257,1.328475,1.990148,0.904752,0.059714
603701,德宏股份,2020,38,浙江省,1,0.0,0.7233135406651954,2.3241206030150754,-7.522375443219727e-06,32.2215,0.089338,0.072526,89155792.63,0.259473,0.139879,0.609624,2.876607,4.629057,206.299009,0.01953808090883975,13.05,3.2,0.0,0.077584306507575,0.0,2.0,3.0,1.0,0.03803,0.0,0.0,0.0,0.0,1.0,0.0,2.999,0.0,0.0,1.3980435938461537,3.874092009685226,9.02550921570866,0.0,0.0,4.0,70.72,43.49,0.076854,0.016833,0.020143,0.132391,56.01,0.3333333333333333,0.08669,2.302585092994046,0.274917,1.379152,2.118769,1.060445,0.063951
603701,德宏股份,2021,38,浙江省,1,0.6931471805599453,1.1976393716662057,3.3125300048007684,0.1122177672597229,32.9111,0.052948,0.040066,59932650.23,-0.012042,0.071076,0.607507,2.942446,4.070047,213.726011,0.057985224748876976,12.67,3.55,1.0986122886681098,0.126390064972255,0.0,3.0,4.0,2.0,0.04334,0.0,0.0,0.0,0.0,0.0,0.0,3.014,0.0,0.0,1.365295846267281,1.1655011655011593,-6.3501823600746405,0.0,0.0,2.0,64.69,44.96,0.046027,-0.033611,0.034868,-0.462589,56.09,0.3333333333333333,0.337695,2.302585092994046,0.223537,1.287891,2.578238,1.04683,0.062572
603703,盛洋科技,2020,38,浙江省,2,1.0986122886681098,1.0929276720539765,6.031746031746032,0.2215935023805888,30.0046,0.024263,0.038668,109861559.24,-0.104049,0.030243,0.42089,2.777659,2.152406,301.807903,0.025558135821622065,8.84,4.19,0.0,0.012404780200905,0.0,0.0,1.0,2.0,0.114732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5242852369354839,-0.6271777003484358,4.518261493153619,0.0,0.0,0.0,26.92,26.69,0.035492,0.540419,1.158899,-0.570629,59.87,0.3333333333333333,0.070166,2.302585092994046,0.442144,1.792576,1.486011,0.690021,0.12252
603703,盛洋科技,2021,38,浙江省,2,0.0,1.3328118068825356,4.243614931237721,-1.588751531161444e-06,33.123,0.018097,0.015037,73357410.29,0.304366,0.017768,0.471631,4.15451,2.546509,231.189811,0.03843395579428871,11.74,4.71,0.0,0.01638607201786,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6693094157446808,2.1739130434782705,28.39042545937842,0.0,0.0,1.0,36.57,18.29,0.019375,-0.080305,-0.216081,0.953786,41.91,0.3333333333333333,0.098593,2.302585092994046,0.524501,2.103054,1.176204,0.729059,0.22072
603703,盛洋科技,2022,38,浙江省,2,0.0,1.087840568143957,3.896103896103896,-1.1158992522334194e-06,26.2396,0.02028,0.002861,51549830.49,-0.160466,0.018098,0.419355,4.005275,1.921144,281.120787,0.04676099014521266,12.71,6.15,0.0,0.0115091662561,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.5877244001220387,-4.392587508579271,42.230604974430406,0.0,0.0,1.0,27.56,22.75,0.005738,-0.029179,-0.090804,-0.207545,40.04,0.3333333333333333,0.093541,2.302585092994046,0.554684,2.245598,0.743789,0.72186,0.109551
603703,盛洋科技,2023,38,浙江省,2,1.6094379124341005,2.0661671074381935,8.978328173374612,0.2605747944605855,28.1683,0.005948,0.006415,70888276.95,-0.201536,-4.7e-05,0.351987,3.440005,1.505661,348.522943,0.04539511076609918,13.63,6.25,0.0,0.157244798268555,0.0,3.0,2.0,2.0,0.053217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.5336347970285714,-12.060301507537686,-40.91849609654932,0.0,0.0,2.0,19.4,17.37,0.010838,-0.068842,0.009333,-1.013561,40.06,0.3333333333333333,0.117841,2.302585092994046,0.517298,2.071672,0.835376,0.674068,0.214832
603707,健友股份,2020,27,江苏省,"2,3",0.6931471805599453,0.9223862788427508,1.4336917562724014,0.1303084661635594,31.0845,0.236093,0.151922,1056980133.68,0.180272,0.458143,0.455494,4.972917,0.309461,1256.30019,-0.07329299587884942,32.11,7.6,0.0,0.0,0.0,3.0,4.0,1.0,0.02113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0586368630640086,3.699673558215455,0.8131508127985576,0.0,0.0,0.0,41.14,33.27,0.119693,0.520229,0.246486,0.313553,81.55,0.3333333333333333,-0.201652,1.9459101490553132,0.514976,2.061753,0.823455,0.527253,0.238027
603707,健友股份,2021,27,江苏省,"2,3",0.0,1.4639204134124242,1.5924867292772562,0.0,32.7752,0.232618,0.160189,1369904908.28,0.264783,0.478056,0.462651,4.549741,0.341355,1149.492411,0.08319838565255015,39.26,7.47,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.664704723200795,5.561385099685201,21.13284258554664,0.0,0.0,0.0,46.8,39.23,0.150627,0.064314,0.442828,0.347728,79.93,0.3333333333333333,0.30163,1.9459101490553132,0.342481,1.520869,0.898134,0.538285,0.09204
603707,健友股份,2022,27,江苏省,"2,3",0.6931471805599453,1.8118204189052352,1.2971496842464585,0.1303084661635594,30.3672,0.187818,0.115968,1196591422.51,0.00706,0.464532,0.407387,4.149674,0.336446,1172.828206,0.05948447049179395,38.11,8.39,0.0,0.0,0.0,5.0,5.0,1.0,0.010007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,2.659541873209169,38.76739562624254,104.05608931385571,0.0,0.0,2.0,46.36,35.48,0.103412,0.218235,0.141486,-0.007091,80.99,0.3333333333333333,0.220156,1.9459101490553132,0.383905,1.623127,0.990316,0.487749,0.155812
603707,健友股份,2023,27,江苏省,"2,3",0.0,0.923347844741301,0.9875567845151096,0.0,29.2795,-0.031665,-0.037776,-214712505.02,0.058897,-0.099952,0.40251,4.615925,0.415131,958.314604,0.17000451118027096,37.42,15.02,0.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,2.7094329977394898,3.939828080229235,62.64484235042676,0.0,0.0,0.0,56.98,32.69,-0.03098,-0.048535,-0.05978,-1.251126,77.93,0.4,0.524637,1.791759469228055,0.391187,1.64254,1.005532,0.50546,0.099333
