股票代码,截止日期,股票简称,行业代码,所属省份,股权性质,净资产收益率(%),资产报酬率(%),EBITDA率(%),营业收入增长率(%),成本费用利润率(%),总资产周转率(%),应收账款周转率(%),存货周转率(%),营业周期,现金资产比率(%),技术人员占比(%),研发营收比(%),发明专利申请数,数字化软硬件投入比(%),管理层数字职务设立,数字化战略导向前瞻性,数字化战略导向持续性,数字化战略导向广度,数字化战略导向强度,数字发明专利,数字国家级奖项,数字创新论文,数字创新标准,数字创新资质,两权分离率(%),数字人力计划投入,数字资本计划投入,科技创新基地建设,员工人均营收比(%),提供岗位增长率(%),员工收入增长率(%),社会责任报告质量,供应链合作伙伴,数字化供应链覆盖度,客户集中度(%),供应商集中度(%),行业名称,score
600482,2022,中国动力,37,河北省,国企,0.008141,0.004316,16.2504103839,0.357655,0.011811,0.469875,3.432647,68.83462700000001,263.192591,0.036104326229138,15.61,6.65,0.0,0.0289907757357449,0.0,8.0,3.0,1.0,0.01234,0.0,0.0,0.0,0.0,0.0,13.5288,0.0,0.0,0.0,1.4911243083211336,12.634302504056482,0.3160761638180825,9.000058428537654,0.0,0.0,39.29,29.24,铁路、船舶、航空航天和其他运输设备制造业,0.06105900971352443
600482,2023,中国动力,37,河北省,国企,0.022739,0.011657,23.6046498166,0.177679,0.025991,0.487632,3.583006,68.809556,257.058363,0.0463887264621329,17.52,4.72,0.0,0.07152316690417,0.0,9.0,4.0,1.0,0.013699,0.0,0.0,0.0,0.0,0.0,13.6178,0.0,0.0,0.0,1.8010863463010145,-2.4996106525463357,-0.023488326965217077,10.132284278049402,0.0,1.0,50.17,29.99,铁路、船舶、航空航天和其他运输设备制造业,0.0708917036948104
600486,2018,扬农化工,26,江苏省,国企,0.21153,0.142452,13.2942236854,0.192081,0.260632,0.728634,6.441851,62.790561000000004,100.263794,0.177481381042662,15.86,4.52,0.0,0.0003111892971705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.5542,0.0,0.0,2.0,3.1776130847987987,4.257983719474012,0.354159782573088,8.000084797140877,0.0,0.0,50.95,40.35,化学原料和化学制品制造业,0.06292291283082053
600486,2019,扬农化工,26,江苏省,国企,0.226726,0.140965,17.9753380834,0.644665,0.189876,0.86464,6.468732,67.15706200000001,147.573397,0.1421693020978146,13.3,3.84,0.0,0.03834951843766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.2482,0.0,0.0,2.0,2.96472631909029,76.27627627627626,0.5418480602294906,8.000071355395447,0.0,1.0,31.44,24.79,化学原料和化学制品制造业,0.054271486631852814
600486,2020,扬农化工,26,江苏省,国企,0.219969,0.155702,19.9144343508,0.129827,0.166856,0.957619,7.370269,66.72180200000001,132.096401,0.1264348791584237,12.58,3.65,0.0,0.06263318722859,0.0,0.0,1.0,1.0,0.043281,0.0,0.0,0.0,0.0,1.0,14.3999,0.0,0.0,2.0,3.1540443904908564,6.201022146507662,0.00014958918168606002,9.000058225194074,0.0,0.0,31.72,22.33,化学原料和化学制品制造业,0.062453278094815795
600486,2021,扬农化工,26,江苏省,国企,0.18964,0.128266,21.175439432,0.204483,0.137619,0.986906,7.018101,65.952832,122.083424,0.1109759769832434,12.8,3.17,4.330733340286331,0.07909777356924,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,2.0,3.797775626648492,0.0320821302534524,0.18096276902291009,8.000034530046014,0.0,0.0,38.03,34.02,化学原料和化学制品制造业,0.08309574322897992
600486,2022,扬农化工,26,江苏省,国企,0.231905,0.135453,25.3160520964,0.335203,0.161358,1.133567,6.71953,65.213507,115.684172,0.1435946667922575,12.78,3.17,0.0,0.09531160272783,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,2.0,5.0529751471300735,0.3527902501603508,0.8934104584713525,9.37636190607838,0.0,0.0,50.79,27.24,化学原料和化学制品制造业,0.06232353856198128
600486,2023,扬农化工,26,江苏省,国企,0.171949,0.118574,25.6343383628,-0.274058,0.192514,0.752718,5.034944,66.513523,151.021588,0.1524908364544028,11.77,3.87,0.0,0.17991444656648,0.0,3.0,2.0,1.0,0.028902,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,2.0,3.2793401031714287,11.85682326621924,0.04710445412644604,9.000005372141413,0.0,1.0,34.83,24.67,化学原料和化学制品制造业,0.0647021565504296
600487,2018,亨通光电,38,江苏省,民营,0.214174,0.109325,41.7217283856,0.155882,0.112016,0.924433,4.421643,66.144592,155.301998,0.0509657676065668,16.22,4.0,0.0,0.0938684142863,0.0,8.0,9.0,5.0,0.207452,0.0,0.0,5.0,0.0,0.0,6.4676,0.0,0.0,5.0,1.7327393717722834,0.6044051839367626,0.11575346435781707,0.0,0.0,5.0,32.72,50.04,电气机械和器材制造业,0.10647186065593106
600487,2019,亨通光电,38,江苏省,民营,0.089153,0.060999,32.968091128800005,-0.00418,0.055593,0.76891,3.244786,65.830126,180.950386,0.0367725152463579,14.89,4.6,0.0,0.11216377315973,0.0,9.0,10.0,6.0,0.264784,0.0,0.0,5.0,0.0,0.0,8.0081,0.0,0.0,5.0,1.6628669975727886,3.766391311882611,0.14337669304005551,0.0,0.0,6.0,23.03,37.51,电气机械和器材制造业,0.109262842401509
600487,2020,亨通光电,38,江苏省,民营,0.058232,0.045014,32.080699675,0.084167,0.043034,0.721795,3.157384,65.49141900000001,180.467715,0.033255533418901,20.0,4.71,0.0,0.068044144154965,0.0,10.0,11.0,6.0,0.226712,0.0,0.0,3.0,0.0,1.0,7.5331,0.0,0.0,5.0,2.117579513156346,-14.863886878583754,0.31163938403813285,0.0,0.0,6.0,20.24,38.75,电气机械和器材制造业,0.1101430420885409
600487,2021,亨通光电,38,江苏省,民营,0.065759,0.044468,34.4541382463,0.274425,0.044058,0.817719,3.414142,64.23434900000001,159.59923,0.0262298325049504,19.51,4.62,0.0,0.06980919543628,0.0,11.0,12.0,7.0,0.243881,0.0,0.0,3.0,0.0,0.0,9.9326,0.0,0.0,5.0,2.6745619250625365,0.9023736349964118,0.29072056459327444,0.0,0.0,12.0,20.34,41.83,电气机械和器材制造业,0.12025994214636035
600487,2022,亨通光电,38,江苏省,民营,0.061714,0.037591,32.9799386719,0.125822,0.037727,0.859376,3.26303,63.147642000000005,157.405138,0.0153505053021979,16.33,4.23,0.0,0.083122560194145,0.0,12.0,13.0,7.0,0.181147,0.0,0.0,0.0,0.0,0.0,9.817,9.0,0.0,5.0,3.101113504566509,-2.90324671116583,0.009437445389223864,10.000028318391692,0.0,12.0,22.05,30.7,电气机械和器材制造业,0.1408986457549979
600487,2023,亨通光电,38,江苏省,民营,0.080932,0.046361,41.541462369499996,0.024917,0.052429,0.805957,3.225914,65.003501,172.418411,0.029723160500628,14.2,4.41,0.0,0.142556327549765,0.0,13.0,14.0,7.0,0.185169,0.0,0.0,9.0,0.0,0.0,0.0,279.0,0.0,5.0,2.934180114793592,8.322765801241406,-0.008651869592892658,10.000024490102604,0.0,16.0,19.13,24.76,电气机械和器材制造业,0.15552209978424247
600488,2018,天药股份,27,天津市,国企,0.061441,0.055306,3.6061839672000002,0.231346,0.107503,0.534566,11.266059,70.19239400000001,409.021158,0.0394265073251643,21.19,4.54,0.0,0.01903743342735,0.0,0.0,1.0,1.0,0.020053,0.0,0.0,0.0,0.0,0.0,13.3319,0.0,0.0,0.0,1.050568838585028,0.6533101045296252,0.3030976991148513,7.000135625929648,0.0,6.0,13.86,57.14,医药制造业,0.04772338799385516
600488,2019,天药股份,27,天津市,国企,0.053311,0.054594,4.2894392364,0.200932,0.096893,0.557314,12.917735,70.06240600000001,360.337461,0.0528989954715835,19.25,5.61,1.3862943611198906,0.01606067430746,0.0,1.0,2.0,2.0,0.032101,0.0,0.0,0.0,0.0,0.0,13.3319,0.0,0.0,0.0,1.157024117003968,9.043704024231936,0.15815301971883944,8.000152215224993,0.0,11.0,14.93,49.6,医药制造业,0.06769877479313567
600488,2020,天药股份,27,天津市,国企,0.021372,0.026368,3.4099597708,0.068988,0.038072,0.524343,9.558029,69.773143,301.907104,0.0561660621652304,17.94,6.14,0.0,0.01379351038807,0.0,2.0,3.0,2.0,0.031649,0.0,0.0,0.0,0.0,1.0,21.0051,0.0,0.0,0.0,1.0590716353924567,16.785714285714292,-0.2589650684482988,8.0,0.0,5.0,8.33,39.52,医药制造业,0.05737718982094924
600488,2021,天药股份,27,天津市,其他,0.028637,0.031036,4.0333406569,0.20271,0.041794,0.598777,8.522567,69.274344,236.236823,0.0499431068220607,16.34,4.75,0.0,0.01899484970595,0.0,3.0,4.0,1.0,0.014458,0.0,0.0,0.0,0.0,1.0,25.6763,0.0,0.0,0.0,1.422643096110057,-10.465511382942571,0.37207987926729524,7.000107317140466,0.0,7.0,8.64,42.53,医药制造业,0.05758647653003836
600488,2022,津药药业,27,天津市,其他,0.004871,0.006427,2.9872422372000003,-0.015935,0.003591,0.567715,8.749735,69.400147,248.938724,0.0982640223616442,19.46,4.97,0.0,0.1636999411761349,0.0,4.0,5.0,2.0,0.029492,0.0,0.0,0.0,0.0,1.0,22.6555,0.0,0.0,0.0,1.435940028442974,-2.5047438330170757,0.6771381520883069,9.000109831112209,0.0,4.0,7.09,37.77,医药制造业,0.06771101451436484
600488,2023,津药药业,27,天津市,其他,0.043338,0.028992,4.581187163,0.025454,0.046861,0.591382,9.798977,69.00909300000001,206.82378,0.127474250628012,18.0,5.15,0.0,0.32874916817602,0.0,5.0,6.0,1.0,0.013308,0.0,0.0,0.0,0.0,1.0,17.0424,0.0,0.0,0.0,1.4125566173076924,4.242896068509139,1.4360476640627255,9.0,0.0,3.0,6.57,24.27,医药制造业,0.06558779712578922
600493,2018,凤竹纺织,17,福建省,民营,0.043232,0.043498,0.8963091002,0.223622,0.043713,0.816475,12.32176,67.327135,124.813345,0.0226160175476046,8.54,1.91,2.5649493574615367,0.0,0.0,1.0,2.0,4.0,0.126088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6707704067823765,-3.2924467398321444,0.14335360945514283,9.000024222051467,0.0,7.0,28.47,28.05,纺织业,0.07234948052082087
600493,2019,凤竹纺织,17,福建省,民营,0.035503,0.034801,0.9057462559999999,0.018678,0.038275,0.668739,10.800417,67.494988,133.343749,0.0084719412168337,8.79,1.92,2.9444389791664403,0.023360216671945,0.0,2.0,3.0,5.0,0.155219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6869675314630872,-0.5340453938584733,-0.2200370418230858,9.0,0.0,9.0,35.68,27.66,纺织业,0.083615345362799
600493,2020,凤竹纺织,17,福建省,民营,0.039245,0.041201,1.0697063317,0.025562,0.037929,0.583321,7.426758,67.245422,142.741329,0.0677339036056384,9.38,1.89,2.70805020110221,0.01870773829587,0.0,3.0,4.0,5.0,0.135166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7289907474930556,-3.3557046979865723,-0.027454451796964485,9.000208699180778,0.0,13.0,24.98,23.11,纺织业,0.0852815956761804
600493,2021,凤竹纺织,17,福建省,民营,0.091357,0.055908,1.5550429169,0.240257,0.074597,0.647153,6.773718,67.301561,148.445006,0.0355010760489324,5.7,1.96,2.0794415416798357,0.016492075137925,0.0,4.0,5.0,5.0,0.080299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9110957833449964,-0.7638888888888862,0.06326430038525821,10.000053586041718,0.0,14.0,28.09,27.67,纺织业,0.08707616085149009
600493,2022,凤竹纺织,17,福建省,民营,0.031074,0.014111,0.8533025560999999,-0.117801,0.027457,0.550808,6.867532,67.939638,166.436009,0.040314141862262,6.12,1.86,2.0794415416798357,0.062706871812375,0.0,5.0,6.0,5.0,0.087843,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.9015571498979592,-10.84674597620714,-0.11254554065961109,10.000238956918404,0.0,9.0,45.67,26.28,纺织业,0.08958873527781613
600493,2023,凤竹纺织,17,福建省,民营,0.278929,0.190845,4.1374618001,-0.133285,0.360353,0.521195,6.505089,67.73284000000001,162.564475,-0.0125634975082917,7.82,2.26,1.791759469228055,0.1402096609624,0.0,6.0,7.0,5.0,0.107115,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.90829781895073,-13.971742543171118,-0.01917028076441163,10.000868461404425,0.0,15.0,43.63,26.15,纺织业,0.09818112769970797
600495,2018,晋西车轴,37,山西省,国企,0.011404,0.011615,1.1664911706999999,0.018096,0.034101,0.355492,4.473796,69.22022700000001,269.603954,0.0637559965128748,8.69,5.64,1.3862943611198906,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.8494,0.0,0.0,0.0,1.0121762851620029,5.763239875389403,-0.07402877372356564,8.009693008428918,0.0,0.0,76.92,42.2,铁路、船舶、航空航天和其他运输设备制造业,0.06384276456822713
600495,2019,晋西车轴,37,山西省,国企,0.018969,0.017582,1.5268240990000002,0.046007,0.052215,0.367611,4.960475,68.916617,236.171265,0.0422805970059093,9.8,6.65,1.6094379124341005,0.06793894672106,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8494,0.0,0.0,0.0,1.051004180891813,0.7363770250368162,0.11189769055197908,8.009690639020885,0.0,1.0,75.45,36.68,铁路、船舶、航空航天和其他运输设备制造业,0.06576827839948061
600495,2020,晋西车轴,37,山西省,国企,0.006307,0.006048,1.1678556855,-0.207376,0.025369,0.290833,4.422745,69.114075,261.512282,0.0293791297548859,11.2,6.86,0.0,0.055548744802815,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.8494,0.0,0.0,0.0,0.867946418278751,-4.020467836257313,0.13225897300572995,8.000055979226486,0.0,1.0,68.95,45.8,铁路、船舶、航空航天和其他运输设备制造业,0.058310903233426685
600495,2021,晋西车轴,37,山西省,国企,0.003344,-4.9e-05,0.9671982614,0.059351,0.003382,0.304704,4.753503,68.93492300000001,240.711805,0.0208696452191499,8.3,6.4,0.0,0.054693279186405,0.0,9.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.8494,0.0,0.0,0.0,0.9490963930345911,-3.1226199543031186,-0.27543183467148236,8.000032366428883,3.0,0.0,72.41,42.03,铁路、船舶、航空航天和其他运输设备制造业,0.08347125990468143
600495,2022,晋西车轴,37,山西省,国企,0.00325,0.000903,1.0291758908,0.031485,0.008324,0.312803,4.565768,68.87343700000001,239.464018,0.001377626759527,8.4,6.62,0.0,0.03790368812272,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8494,0.0,0.0,0.0,0.9690749684824904,1.0220125786163603,0.10545925572968208,8.000033241875883,1.0,2.0,68.58,45.71,铁路、船舶、航空航天和其他运输设备制造业,0.06656776630630927
600495,2023,晋西车轴,37,山西省,国企,0.006272,0.003852,1.1384934705,0.030096,0.017897,0.324467,4.929339,69.01824500000001,244.345531,0.018905257606237,9.1,6.45,0.0,0.056114596988875,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7902,0.0,0.0,0.0,0.9890039469545104,0.9338521400778176,0.07443654619566842,8.000075340016783,1.0,1.0,69.49,51.17,铁路、船舶、航空航天和其他运输设备制造业,0.06915975040386141
600500,2018,中化国际,26,上海市,国企,0.093608,0.070303,52.261310913100004,-0.040174,0.055397,1.130299,12.810121,62.81370700000001,72.217054,0.0469695241432506,3.22,1.1,4.9344739331306915,0.08379178325413,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.107,0.0,0.0,0.0,2.291917943868119,38.0110788710103,0.20711381124300463,10.07519035165753,0.0,2.0,8.14,17.12,化学原料和化学制品制造业,0.07365631144453252
600500,2019,中化国际,26,上海市,国企,0.064843,0.046986,37.4617180862,-0.118588,0.038547,1.026173,12.248581,63.604431000000005,78.098308,0.0305039050546772,3.79,1.83,5.3706380281276624,0.08324781920546,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.107,0.0,0.0,0.0,2.009447624082665,0.5313455657492305,0.05034113963807085,10.07704194809384,0.0,0.0,8.41,15.66,化学原料和化学制品制造业,0.07546559985569982
600500,2020,中化国际,26,上海市,国企,0.065072,0.049545,43.1942060646,0.024892,0.041527,0.993013,12.845371,63.71432000000001,77.638656,0.0460701565975671,3.86,2.17,0.0,0.1004112553889499,0.0,6.0,2.0,1.0,0.033118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0075591236891657,2.5856496444731647,0.08371363966404122,11.078150080316703,0.0,0.0,8.27,14.53,化学原料和化学制品制造业,0.048833242927409135
600500,2021,中化国际,26,上海市,国企,0.274138,0.176967,115.761570415,0.489012,0.124422,1.41599,20.798605,60.91779700000001,53.180785,0.0237071862713554,3.6,1.84,5.111987788356544,0.07937033496616,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,3.2039958083020146,-6.701508580747994,-0.32799748420697605,11.151113375886707,0.0,0.0,7.3,13.09,化学原料和化学制品制造业,0.1178801670614099
600500,2022,中化国际,26,上海市,国企,0.093903,0.050711,48.829605921,0.084333,0.030835,1.364271,23.716295,59.42302300000001,46.484498,0.0484791912057883,3.78,1.44,0.0,0.13599251881668,0.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.324299617217745,4.509157363632754,-0.1428085689771995,10.084447265777452,0.0,0.0,8.93,12.15,化学原料和化学制品制造业,0.046934728210677505
600500,2023,中化国际,26,上海市,国企,-0.076969,-0.025998,5.5001208487,-0.379384,-0.038439,0.87413,16.416188,61.07971200000001,58.437928,0.0316184347264027,2.845,1.32625,0.0,0.429803911875605,0.0,9.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.248263394790639,-60.68957652246636,-0.32325291355509495,10.029262524411976,0.0,0.0,7.62,19.07,化学原料和化学制品制造业,0.052833230485789785
600501,2018,航天晨光,36,江苏省,国企,-0.061819,-0.028788,-0.6541342148,-0.001432,-0.050137,0.570232,2.395354,68.263896,278.34302,0.0113724003091259,19.17,6.99,3.5263605246161616,0.113723391515165,0.0,3.0,4.0,5.0,0.217887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0404147524387353,-4.708097928436916,-0.051111963918865404,8.000071412963479,0.0,5.0,22.44,21.02,汽车制造业,0.08673725125237425
600501,2019,航天晨光,36,江苏省,国企,0.022266,0.01428,1.3678684937,0.139763,0.018634,0.64854,2.508801,67.500431,245.184583,0.0090146473675112,19.18,5.4,3.58351893845611,0.09398755998621,0.0,4.0,5.0,4.0,0.111332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2876140218154506,-7.905138339920947,-0.0841967877702704,9.000045314630169,0.0,6.0,39.6,19.76,汽车制造业,0.09145932875399537
600501,2020,航天晨光,36,江苏省,国企,0.028092,0.022221,1.8192225788,0.233427,0.026696,0.746029,3.082878,67.00972900000001,206.874685,0.0972213942117556,20.43,5.0,3.7612001156935624,0.0778223216597349,0.0,5.0,6.0,6.0,0.326345,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.6081937130682311,-1.244635193133048,0.03985198998140871,7.000052229773469,0.0,11.0,54.38,28.8,汽车制造业,0.11095516213883659
600501,2021,航天晨光,36,江苏省,国企,0.032881,0.020109,1.9608867862000001,0.102334,0.022899,0.735979,3.608362,67.857303,211.618396,0.0500852479567833,22.56,4.38,3.9889840465642745,0.1479357790800149,0.0,6.0,7.0,5.0,0.204846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.937832085054632,-8.518035636679699,0.05079906587095362,8.000064227674777,0.0,13.0,53.99,29.59,汽车制造业,0.11377409456875096
600501,2022,航天晨光,36,江苏省,国企,0.035768,0.019692,2.2307714228,0.016255,0.02338,0.679257,3.254339,68.57222900000001,253.122475,0.0152622056697969,23.8,4.36,3.9318256327243257,0.178858489017505,0.0,7.0,8.0,3.0,0.11967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9371219048738315,1.6627078384798155,-0.05368031513541983,8.000058020024603,0.0,10.0,54.01,30.8,汽车制造业,0.10761305073709641
600501,2023,航天晨光,35,江苏省,国企,0.033476,0.017529,2.0381634999,-0.079063,0.024637,0.634324,2.602207,68.70176000000001,288.653228,0.0510037719719272,24.43,5.14,4.04305126783455,0.4154121922913,0.0,8.0,9.0,4.0,0.208559,0.0,0.0,3.0,5.0,0.0,0.0,3.0,0.0,0.0,1.87509271345776,-4.859813084112153,-0.07898431089362679,10.000077258845732,0.0,7.0,56.55,23.38,专用设备制造业,0.1606085070909049
600507,2018,方大特钢,31,江西省,民营,0.49247,0.413119,42.4639755834,0.239596,0.284185,1.895975,65.96077,60.613682000000004,40.137797,0.371489550021688,0.87,0.39,0.0,0.0135619143872099,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071,0.0,0.0,0.0,2.3479830187177395,-1.0217800484001116,-0.49823532551593724,7.1866666666666665,0.0,1.0,38.26,33.66,黑色金属冶炼和压延加工业,0.04325991385491411
600507,2019,方大特钢,31,江西省,民营,0.252275,0.198092,27.3374952677,-0.109734,0.178293,1.363815,57.43671,61.676643000000006,44.837081,0.1339595844098607,0.99,0.36,0.0,0.00904114172748,0.0,2.0,2.0,1.0,0.032457,0.0,0.0,0.0,0.0,0.0,0.3555,0.0,0.0,0.0,2.057352824659091,1.6028253192067463,-0.6822447514522965,8.00015731588758,0.0,2.0,37.48,28.8,黑色金属冶炼和压延加工业,0.04483852545061215
600507,2020,方大特钢,31,江西省,民营,0.264771,0.219377,34.2955886235,0.078789,0.225411,1.245178,59.640868,61.524863,44.116657,0.2726774746453763,0.99,0.38,0.0,0.0075628136413,0.0,3.0,3.0,2.0,0.065299,0.0,0.0,0.0,0.0,0.0,0.3558,0.0,0.0,0.0,2.223015443912694,-0.1604278074866294,0.6626313512514951,8.0,0.0,1.0,40.26,36.54,黑色金属冶炼和压延加工业,0.0539021032150422
600507,2021,方大特钢,31,江西省,民营,0.286722,0.204938,39.5169777546,0.305871,0.200381,1.281934,75.894185,58.847852,34.451155,0.1071036108104415,0.88,0.43,0.0,0.0044944864117974,0.0,4.0,4.0,3.0,0.107659,0.0,0.0,0.0,0.0,0.0,0.3354,0.0,0.0,0.0,2.8760138735075618,0.9373326191751464,-0.09157545894361008,8.0,0.0,3.0,41.93,34.75,黑色金属冶炼和压延加工业,0.0597565469281338
600507,2022,方大特钢,31,江西省,民营,0.096629,0.053858,14.519305680899999,0.071923,0.049906,1.240702,82.939389,57.512587,31.142796,0.2095970106943541,0.83,0.34,0.0,0.0044392234719334,0.0,5.0,5.0,5.0,0.159545,0.0,0.0,0.0,0.0,0.0,0.3097,0.0,0.0,0.0,3.2855411097342007,-6.168745025205624,-0.7738586649923589,8.0,0.0,5.0,34.58,38.51,黑色金属冶炼和压延加工业,0.06873059132753187
600507,2023,方大特钢,31,江西省,民营,0.073347,0.047785,13.843940825799999,0.140657,0.037685,1.353095,22.665302,57.205702,42.257853,0.0300433013568596,0.92,0.33,0.0,0.031556235134755,0.0,6.0,6.0,4.0,0.099727,0.0,0.0,0.0,0.0,0.0,0.3098,0.0,0.0,0.0,3.932834928648368,-4.708044676940482,-0.21462214047013473,9.0,0.0,2.0,38.22,29.68,黑色金属冶炼和压延加工业,0.06607280655211885
600513,2018,联环药业,27,江苏省,国企,0.081289,0.064793,1.0617871632,0.479088,0.094929,0.788728,4.631553,68.69849500000001,226.998234,-0.0647872591523285,8.4,4.21,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7715660348750947,11.759729272419616,0.4394737988763553,0.0,0.0,6.0,9.36,13.22,医药制造业,0.012879831336871237
600513,2019,联环药业,27,江苏省,国企,0.081993,0.065002,1.2823164287,0.265977,0.085619,0.779744,4.556035,68.552165,219.994135,-0.0052232426134906,10.47,4.23,0.0,0.00859143613403,0.0,3.0,2.0,2.0,0.065309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9125407798727015,7.040121120363363,1.2008989768929947,0.0,0.0,3.0,10.06,17.33,医药制造业,0.02237864683667032
600513,2020,联环药业,27,江苏省,国企,0.106046,0.08049,1.815182471,0.074172,0.113825,0.703811,3.923425,68.20007000000001,216.873406,0.0448675330770752,11.83,4.23,0.0,0.04689985538041,0.0,4.0,3.0,1.0,0.019717,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.050825307399545,-6.7185289957567225,0.16835622895269964,0.0,0.0,3.0,14.48,24.35,医药制造业,0.02673264929738072
600513,2021,联环药业,27,江苏省,国企,0.113605,0.080726,2.0675215825,0.187425,0.107066,0.747442,4.295256,67.40517200000001,182.145983,0.0587500994346281,11.92,5.17,1.6094379124341005,0.034343017815255,0.0,5.0,4.0,1.0,0.025978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.181490595218952,5.610310841546617,0.13195320342760208,0.0,0.0,3.0,11.19,31.68,医药制造业,0.039266378351277845
600513,2022,联环药业,27,江苏省,国企,0.123535,0.082667,2.5171145744,0.187956,0.107145,0.771305,4.473327,67.37667800000001,178.031734,0.0469957083463499,20.69,5.48,0.0,0.02452877388299,0.0,6.0,5.0,3.0,0.058557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5322545310815048,-8.399138549892315,0.3644384232090154,0.0,0.0,5.0,11.82,32.9,医药制造业,0.041280438728611826
600513,2023,联环药业,27,江苏省,国企,0.103267,0.071987,2.5776677551,0.111983,0.086815,0.780557,4.44949,67.37043800000001,178.310125,0.0562740012203327,23.53,6.5,0.0,0.04163504102885,0.0,7.0,6.0,1.0,0.024261,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.677546532037037,1.567398119122254,-0.02034524207174382,0.0,0.0,5.0,11.07,30.23,医药制造业,0.040179797508361495
600516,2018,方大炭素,30,甘肃省,民营,0.505187,0.481771,74.6582361249,0.395244,1.692526,0.775587,15.185317,69.54679200000001,250.07882,0.355112744793121,3.63,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065,0.0,0.0,0.0,2.4606028326948257,1.9375672766415608,-0.5735653048868661,0.0,0.0,2.0,10.89,38.84,非金属矿物制品业,0.022131126547502416
600516,2019,方大炭素,30,甘肃省,民营,0.132939,0.125802,23.6260555042,-0.420571,0.513593,0.390592,12.138645,69.19867500000001,216.022593,0.2381396862028974,3.44,0.79,0.0,4.278033174163285e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3204,0.0,0.0,0.0,1.382815482675133,3.1045406546990506,-0.5973185577195345,0.0,0.0,1.0,26.89,36.88,非金属矿物制品业,0.01642432971196537
600516,2020,方大炭素,30,甘肃省,民营,0.033116,0.022345,6.1229462611,-0.475748,0.224565,0.187697,9.282188,69.439496,251.969345,0.0301101649047775,3.35,2.48,0.0,1.9958778125053592e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3204,0.0,0.0,0.0,0.7178848380304259,0.9832036050798854,0.06722860587554913,0.0,0.0,0.0,18.95,12.22,非金属矿物制品业,0.0036945578347213157
