score,content,location,datetime
5,管理上略有不足处，景物显得有点破旧，文物基本都被集中在博物馆内，80元的票价有点高，但还算有收获。,河南省,2021-10-25 22:36:00
5,在大众点评上买了票，不过遇到现场无法核销，景区小姐姐和票务小姐姐非常积极帮忙协调，很赞。景区很大，但好玩意都在博物馆里，可以感受下气场。画像石很赞，现场看历史课本的内容还是非常震撼的。皇后墓没开，没特殊必要可以不必找去。,福建省,2021-10-23 05:11:00
4,"首页报名霸王餐,免费吃喝玩乐无锡橙v有特权来之前记得提前一天买门票可以省10块钱，有行李的朋友可以在入口的小店寄存，只要5块钱，景区不是特别大但是从头走到尾也是蛮累的，坐观光车只要5块钱一趟但是感觉有点划不来，感觉每个地方的藏品都是点到为止没有特别惊艳的地方，竹山寺看你体力吧要不要登顶我自己是没上去，到此一游下次不会再来了",河南省,2021-10-12 14:10:00
5,取票方便，服务也不错，带孩子去的请了个景区讲解，很负责，讲解专业，一次不错的亲子之旅！,河南省,2021-10-10 15:05:00
4,坐车嘟嘟嘟开到了这里依旧是60岁以上半价在网上提前一天买票145元原价160图一有免票人群建议找个导游，人少比如我，可以在网上买个语音导游这里能学到不少汉历史，虽然记不住,安徽省,2021-10-09 01:40:00
5,汉文化景区是个大园区，园区不收费，市民可以免费进去散步健身，园区修整得很好，环境整体很舒适。里面包括几个收费景点狮子山楚王陵，兵马俑博物馆，水下兵马俑，汉文化体验园，汉画像石文化园；还有不收费的刘氏宗祠，竹林寺，未开挖的王后陵，等等等等，很值得一去。对于了解西汉墓葬、宫廷文化有很大帮助。中午到的徐州，第一站就选择了这里，就是天气太热，不然在园区里散步应该很舒适。可以提前一天在点评美团上买门票，比现场买优惠10块，虽然门票很简陋，就是一张小纸条，也没有纪念意义。个人建议可以设计精美的门票，也可以设计一些印章，增加纪念性。,河南省,2021-10-08 05:02:00
5,徐州汉文化景区，实际上就是著名的狮子山楚王陵。景区很大，通票含三个景点楚王陵地宫、水下兵马俑馆以及汉画像石长廊。景区里其余的部分都是免费的，还有一座竹林寺。地宫不如龟山汉墓有意思，但水下兵马俑馆还是值得一看。徐州汉文化底蕴确实深厚，但游客很少，大概不是什么知名的旅游城市。整体逛下来，大概需要半天时间吧。,北京市,2021-10-05 22:35:00
5,徐州是两汉文化的发源地，有彭祖故国、刘邦故里、项羽故都之称，因其拥有大量文化遗产、名胜古迹和深厚的历史底蕴，也被称作东方雅典。徐州汉文化景区位于江苏省徐州市云龙区三环兵马俑路1号，整个景区东起三环路，南至陇海线，西接京沪线，北迄骆驼山，是集历史博览、园林景观、旅游休闲于一体的汉文化保护基地和精品旅游景区。核心区由狮子山楚王陵、汉兵马俑博物馆、汉文化交流中心展示汉化像石艺术、刘氏宗祠、竹林寺、羊鬼山展亭王后陵、水下兵马俑博物馆等两汉文化精髓景点组成，囊括了被称为汉代三绝的汉墓、汉兵马俑和汉画像石，集中展现了两汉文化精髓。据说秦唐看西安，明清看北京，汉朝看徐州。之前对徐州汉文化还是了解的太少，这次时间也留的不多，以后有机会再来好好深入了解。,江苏省,2021-10-04 13:02:00
3,当个免费的公园逛逛就可以了，不值得买票，地宫和兵马俑没啥意思。,山东省,2021-10-02 07:41:00
5,整个景区是一大片的公园免费园内有一些藏馆进入是要门票的陵墓墓道可以下到里面很有体验感兵马俑形态可掬和西安的秦兵马俑是不同的风格水下兵马俑馆的墙外立面如果做成水族馆一样的玻璃效果可能更震撼从南门一直往里走北面直通竹林寺,安徽省,2021-10-02 05:15:00
5,徐州汉文化景区，徐州市区为数不多的可以带朋友参观的地方，徐州本来就是汉文化发源地，进大门不要钱，但是去三个馆还是要花钱的，90块钱，可以参观三个。这个古墓里面有解说，可以雇一个，另外还有一个馆里面有汉兵马俑。,江苏省,2021-09-10 01:50:00
5,徐州作为一座前年古都，兵家必争之地，自然会留下很多历史遗迹，特别是楚国文明更是在徐州开花结果，徐州有众多楚国陵寝，其中开发较好的是龟山汉墓和狮子山墓，都有团购，便宜一点，喜欢研究历史和对帝王陵寝感兴趣的可以去！！,江苏省,2021-09-04 03:10:00
5,环境:汉文化景区的位置在徐州云龙区大润发北对面的区域，占地很大，包含了很多著名景点，如楚王陵、汉兵马俑等。推荐理由:不仅可以领略汉代遗留的历史古迹，也可以进入园区内锻炼和散心，空气特别清新，也会偶尔举办主题活动。,河南省,2021-09-03 03:49:00
5,挺大的一个景区！逛逛真的还挺有意思！疫情期间，人也比较少！大爷大妈的蛮多的，最好的是那个墓地下真的好凉快，不过这个地方地下水渗透的很厉害里面大部分的藏品都在徐州博物馆！大家多去看看徐州博物馆，很值得逛一逛！非常不错的！,河北省,2021-09-02 10:55:00
4,徐州汉文化景区呈现的是一部立体的汉代史，成为了集两汉三绝为一体、国内最大的汉文化主题公园和国家4a级旅游景区，景区是新建的，门票90，我感觉性价比中规中矩，收费偏高，说白了就是这个票价不值，最多也就值个30块钱的票价。,山东省,2021-08-15 16:17:00
3,徐州汉文化景区听说很好，去了后发现也不好玩，门票每人90元，里面坐缆车还要150元.每到一个个景点，就下来到里面看一下，兵马俑跟西安看的不一样，坐缆车的司机师傅说水下兵马俑很好，凉快，哈哈，就是传说之中的，也不是很好嘛，,安徽省,2021-08-08 14:35:00
4,汉朝历史看徐州，怀着期待的心情来的，原来就是一个大公园，景色不错。里面有几个场馆，有个古墓，还有个汉q版兵马俑，如果不听讲解的话应该没啥看头，其他好像就没啥啦。如果不是夏天可以在公园里面兜兜，夏天还是乘个电瓶车比较好。总结整体一般般,山东省,2021-08-01 04:04:00
4,徐州颇有名气的一处景点吧，因为在徐州诸多事情耽搁，以至于最后一天在徐州的时候才过来这边。还好当天是个大晴天，天气还不错，位置还是比较好找的，里面感觉并不是非常的大，也可能是没我想的那么大吧，整体景色是真的还不错，我们是工作日时候去的，人并不多，可以惬意的好好逛逛，空气感觉也格外的好，除了主要景点还有几处小景点，管理的感觉也是非常不错的。进园区是免费的，进一些小景点里需要兑换门票，票价不贵，提前订票更加的优惠。,安徽省,2021-08-01 01:40:00
4,还是很久之前去的徐州了。汉文化景区算是徐州必游景点之一了吧！门票确实有点贵了，景区挺大的，整体走一圈恐怕要一天。我们主要去了楚王陵地宫和水下兵马俑馆。地宫里面挺阴森的，非常非常凉爽，甚至感觉瘆人！看过不少盗墓题材的小说，这次亲身感受了一下，心里一直毛毛的！水下兵马俑就是那种小小的陶俑，也算一个特色景点吧！,安徽省,2021-07-26 05:10:00
5,路过徐州时，因为时间比较紧张，就通过大众点评选择了徐州东三环兵马俑路的徐州汉文化景区。景区是以狮子山楚王陵，汉兵马俑博物馆为核心其他景点，其实可以不去，真的好大，好大！狮子山楚王陵真的推荐去，不过建议人多点，因为不仅仅是真的人工修建的墓地，还且真的好吓人。汉兵马俑博物馆呢，和咸阳的秦始皇兵马俑比，肯定差远了，但汉距离秦不算久远，所以仍然不错。尤其还有一个水下兵马俑馆，可你去看看。,北京市,2021-07-26 03:05:00
3,超无语的一个景点，第一正门售票处9点37分到的，没有人，保安说人可能去上厕所了，上厕所要这么久？第二，那我绕南门买票，因为我是上海的学生证，非要盘问我学生证和年龄，晚读书或者早读书怎么了？不停地问。这是别人隐私问题！我去其他地方别人都不问的！就这里的售票员女的不停地问！态度极其恶劣,安徽省,2021-07-23 05:25:00
4,到了徐州当然要去这看看，毕竟徐州真的好玩的景点并不多。我们去的时候天气很热，喊了个讲解员，包了一辆车，没有解说还真的不行，过去也看不懂呀怎么说呢，就是西安是大的兵马俑，这是小的兵马俑，迷你版的,河南省,2021-07-13 13:48:00
5,徐州是个汉文化盛行的地方，大通票原价110，现场买90元，也可以提前预定80元，因为要纸质票保存，就现场去买了，汉文化景区分六个景点最特色的应该是楚王陵地宫这次来徐州有点探墓之旅，地宫建的的确非常有特色，排水，温度的控制，每一面墙壁摸上去都是冰的，不是凉，是冰，很神奇，这个天气，去下面有一圈差点不想出来了。汉兵马俑水下兵马俑主要想去看看水下兵马俑是什么，但是要说看兵马俑，还是要去西安，徐州的无论从规模还是完整度还是差了许多。汉画像石长廊刘氏祠堂一带而过。汉画像石解密体验馆可以有科技互动，还挺有意思的。竹林寺山上有一座寺庙，竹林寺是一片片，里面那个最高的塔是观音阁。汉文化广场汉服，汉礼，汉乐，汉字，从各个方面了解大汉文化，五个景点门口都有电瓶车接送，5元可以到任意一个景点，对于我这种怕热怕晒的人，太友好了。,上海市,2021-07-11 08:05:00
5,第一次徐州旅游整体感觉挺好的高铁东站离市区也算近，有地铁1号2号很方便饮食辣带点甜，物价合适吧中午到徐州东后到酒店休息一会，打车先到云龙湖价格10快左右，因为一直下雨天气凉爽，云龙山座缆车上去一眼看尽云龙湖，回龙窝适合拍照,河北省,2021-07-09 05:23:00
5,徐州汉文化景区国家4a级景区，门票55元，提前一天网上预约45元。汉文化景区比较大，风景优美，里面有观光车，节省体力可选择乘坐，单独收费。景区观汉代三绝，汉楚王陵，汉画像石，汉兵马俑，览盛世文明精华。,北京市,2021-07-06 00:36:00
4,狮子山楚王陵最可爱的当然是甲胄兵马俑啦，一个个都只有三四十厘米，像很可爱的手办。讲解的门票是150元，一个小时。如果是一个人，会觉得比较贵。讲解员比较例行公事的感觉吧，但该请讲解还是得请，否则来了等于没来，除非是对这领域很熟，不能仗着做过功课就自己逛，这是我个人的看法。但是这一次的讲解收获不算特别大，潦草下葬的墓地可能确实可讲的不那么多，但收150还是要有比较丰富的内容比较好。反王的故事已经通过纪录片了解了，所以听下来觉得如果是对墓葬的一些分区功能更加了解的话，到底也是可以自己看的。水下兵马俑的湖是后期造的，所以算是个噱头了。来时正值蒙蒙细雨，空气清新，漫步林中感觉特好。人工湖很美，来这里看一看雨后风荷，很好。因为金缕玉衣等一些国宝都在徐博，所以会有少了点身临其境感的遗憾。,山东省,2021-06-26 03:07:00
3,一个大公园，如果不逛展馆可以不买票，游客服务中心是第一个我遇到不能存放行李的地方，这点差评，公园不小，绿化走心，对面就有大润发，可以逛逛,安徽省,2021-06-21 08:59:00
4,算是徐州比较有名的景点，联票90元每人，携程上预定是80临时起义去的就现场买票了联票6个景点，景点之间电瓶车接一站是5元每人，在走不动的时候仿佛是一道光当然景点间路程并不远没有去山上，用了3个小时溜达完了里面到处都有饮料售卖机，对面就是大润发，吃饭挺方便,安徽省,2021-06-19 08:05:00
4,门票超贵，建议提前在各大平台对比价格，90块钱真的太贵了。这里更像是一个大公园，好多本地的老年人在这里运动，公园的边缘散布着景区。水下兵马俑是这里的一大特色。人佣非常小，受到汉初盛行的黄老无为而治的影响。最后有个东汉皇帝表出错了，汉桓帝写成了恒帝，汉少帝也没写上去。,江苏省,2021-06-14 01:34:00
4,首先，讲一个大家估计最关心的，门票这个事，目前好像是不收的，仅仅目前，然后里面的景观可以不用坐车，走一圈大概2个小时，包括6个景点，景点有很厚重的历史感，其中石碑内类型的展示很多，解释的也很详尽，在游玩的过程中体会一下汉文化，相当的自豪。,山东省,2021-06-09 09:03:00
5,"徐州作为一个历史名城,最多的就是汉墓，比较推荐竹林寺和水下兵马俑.其实是一个公园,景点是需要检票的。这个景点很大，占地面积1400亩，由核心区和外延区两部分构成，核心区由狮子山楚王陵、汉兵马俑博物馆、汉文化交流中心展示汉化像石艺术、刘氏宗祠、竹林寺、羊鬼山展亭王后陵、水下兵马俑博物馆等两汉文化精髓景点组成，外延区包括汉文化广场、市民休闲广场、棋茶园、考古模拟基地、滑草场等景点。",江苏省,2021-06-09 03:54:00
5,春节去的狮子山楚王陵，第一次来，感觉园区干净整洁，人潮如织，春节时的舞龙表演，吸引了一大群人，表演的挺好，园区内还有美食，游乐活动，一边看美景一边还能品尝美食，以后晚上来楚王陵锻炼身体，也是不错的选择，会常来,辽宁省,2021-06-07 14:11:00
4,很不错啊园区很大景色很好有一座楚王陵还有汉兵马俑汉画可以逛一下午,河南省,2021-06-06 08:46:00
5,徐州的汉文化景区可观赏性还是可以的，占地面积还挺大的，门口有几个停车场停车也跟方便，不得不说徐州在景区停车费上是真的很便宜，汉文化景区分为几个部分，核心的狮子山楚王陵还是很有看点的，古墓很深，完美的呈现的当时的构造，水下兵马俑非常的可爱，虽没西安兵马俑那么震撼，但它独有的个性也是实属罕见的，整体感觉汉代遗风极为浓郁，可游可玩度比较高的景点。,江苏省,2021-06-03 21:22:00
4,汉朝有制，封王死葬封地，徐州狮子山楚王陵的墓主人据说是第三代楚王刘戊，不过这个楚王是造反失败后自杀的，当年西汉的七王之乱，他就是其中之一，刘戊这位楚王虽为叛国之王，但他死后汉景帝没有追究这位堂兄的责任，按照王爷的规格将其安葬在徐州狮子山地址徐州汉文化景区狮子山楚王陵自驾景区停车位不多，节假日建议打车开放时间8:0016:30门票90网上提前预约80景区看点汉代盛行视死如生的丧葬观，所以汉朝的古墓地宫结构最大特点是，再现墓主人生前奢侈生活，厨房，卫生间，钱库印库，前厅堂，棺室，礼乐房一应俱全，地宫尽头有尊墓主人的雕塑，是根据尸骨复原出来的，这里虽然曾经被盗掘，但出土过一件金缕玉衣和镶玉漆棺，不过现在地宫中放的是仿品，真品在徐州博物馆，地宫本来是个阴森诡异的地方，但是却被五颜六色的灯光照得像个夜店，大概是为了缓解游客不安的情绪吧小tips:楚王陵地宫其实并不大，一个小时左右地上和地下基本能看完了，盗墓笔记里记录，金缕玉衣可以死而复生？那只是小说，不过楚王陵出土的金缕玉衣是中国所有出土金缕玉衣中最古老，也是玉片最多的一件，当年盗墓贼只看中了金线，根本没看上玉片，所以才保留至今未解谜团在楚王陵中，留下了八大谜团，其实最核心的疑问有两个，其一墓主人是谁？因为楚王陵没有出土墓主人的印章，所以无法判断墓主人的真实身份，就连地宫中墓主人塑像下写的也只是楚王，并没说到底是哪位楚王，楚王刘郢或刘戊都有可能，只是种种迹象表明是第三代楚王刘戊而已，其二王后陵之谜，汉代祖制，夫妻死后同茔异穴，但在楚王陵中根本就不见楚王后的棺椁，难道楚王陵还未被完全发掘？,黑龙江省,2021-06-01 04:46:00
4,徐州向来是一个有历史的城市。有这么好的一个地方，一方面希望他收费能够更好的保护文物宣传历史，另一方面又希望价格便宜一点，能让更多的年轻人能感受到祖国的文化。,山东省,2021-05-29 08:40:00
3,真的是不值得收费的一个景区整个园区都是开放的很多老头老太太散步里面还有一块儿童小滑梯区域你不知道的还真不以为这是个景点真的是不值门票九十摆渡小车五元不如整合资源开成单独的博物馆很多展厅不开门值得看的只有两个一是一进门的楚王陵不大基本空的二就是水下兵马俑小号的挺特别,山东省,2021-05-28 06:10:00
3,我是在大众点评买的通票，比现场买的便宜10元钱，但一定要提前一天买。楚王陵还挺有看点，尤其是头骨复原的面容让今人知道楚王长得是什么样的。陵寝里还有一个妃子的陪葬穴，和装瓶瓶罐罐的墓穴，还有金缕玉衣的复制品和楚王的复制棺椁，主要是感受一下古代的感觉。然后又遛了汉代兵马俑，兵马俑比起西安兵马俑差远了，但古代兵器展览馆里的兵器值得一看。水下兵马俑更没看头，但展览馆和水上长廊好看，拍照景观美。再说竹林寺就是寺庙，竹林寺里的书画院关闭了，寺院没人，冷清的寺庙。,安徽省,2021-05-27 06:27:00
4,对于汉文化感兴趣的话值得一来，兵马俑和之前见过的完全不一样,河南省,2021-05-25 16:28:00
4,因徐州博物馆和淮海战役纪念馆暂停开放，临时加的行程之外的景点，由原狮子山楚王陵和汉兵马俑博物馆整合扩建而成，是国内最大的汉文化主题公园新增景点汉文化展览馆、汉画像石解密体验馆，凭当日通票免费参观占地面广、指示牌少，建议乘坐景交时间8:3017:00，全年开放门票套票90元，提前预订优惠，需换票,河南省,2021-05-25 06:16:00
4,徐州汉文化景区是集历史博览、园林景观、旅游休闲于一体的汉文化保护基地和旅游景区。呈现的是一部立体的汉代史，是国内最大的汉文化主题景区，门票不便宜，总体感觉性价比还行吧，附近轨道交通还可以，离徐州地铁一号线的地铁口不是很远。,河南省,2021-05-23 11:48:00
5,第一次参观这种陵墓，真的是很新奇，到墓底的位置真的很深，推荐请个讲解，会更能了解。楚王墓是曾经被盗墓者关顾过的，倒数第二张图就是墓口的墓石，一块好像一吨重，竟然被挪开，听讲解说盗完后还封回去了，没有给后来的人盗。文物出土的不是很多，有一块龙形玉佩可能没看见还是咋滴，没有被盗走，真的很古朴的一块玉。,江苏省,2021-05-12 14:45:00
5,都说秦唐看西安，汉朝看徐州.西安的汉陵一个都没有开放，那也就只能看看各路王的墓了.这座王陵据说是汉景帝时楚王刘戊之墓，出土了上千件珍贵文物，特别是其中的玉器，质地极为精纯，工艺也极为精湛，堪称西汉古玉中的极品。还有楚王和他所率领的汉兵马俑都已经成为2000年前大汉王朝最真实的记录。,河南省,2021-05-09 11:52:00
5,打卡徐州第五站，汉文化景区包含獅子山楚王陵，水下兵马俑，汉文化博物馆。整个园区很大，进园随便，进入景点需要买票，提前在网上买的票，来的早，停车位充足，很方便。这里的人气很足。陵区的打造更宏大一些，个人觉得因修墓需要一点一点的凿击，君王不差钱，但需要靠时间来推进，在位的时间长，墓就修的更加精致一些吧。看到古人当时技术修凿出来的，很是佩服，不虚此行。兵马俑比较袖珍，水下兵马俑因出土位置比较低，现在摆放的都是仿制品，但可以看到当时的排兵布阵，制度严明。汉碑展览及汉文化馆可以顺便看看，了解一下汉文化，两汉看徐州。顺序楚王陵兵马俑馆水下兵马俑馆汉碑展览，汉文化馆，然后随便走走就出园了。大约需要一上午的时间。,河北省,2021-05-06 14:47:00
5,才知道徐州是历史上的九州之一，汉文化的起源地啊！没想到，长知识了！汉文化景区有楚王墓，汉兵马俑，石化像等，2个多小时有点走马观花了，觉得对孩子们来说是个很好的教育点了，第一次近距离看到了有别于秦朝的汉兵马俑，看到了汉代的威仪和特色，在石像馆，绘制在石碑上的图文并茂的故事，一点不逊色埃及的石刻文化内容，中国的汉文化如此瑰丽璀璨，让人神往,江苏省,2021-05-06 12:11:00
4,风景很棒，环境也很棒，有自己的历史的文化底蕴，看一看楚国以前的样子，很推荐，建议带吃的，不然很饿，里面卖吃的的很少，游玩时间最短也需要4个小时，希望可以加强管理，垃圾丢了一地，不忍直视。刘氏宗祠不建议去，也有可能自己的原因，强制化缘，还拉着我，付费最低200起，刘邦的像还是可以看看的,山东省,2021-05-05 15:00:00
5,位于徐州的一个汉墓，是我们五一徐州行的第一站，门票是类似于联票的形式，包含狮子山楚王墓、水下兵马俑等好几个景点，整个景区是一个非常非常大的公园，逛下来大概用了两个多小时，推荐对历史有兴趣的小伙伴们前来哦！,江苏省,2021-05-05 04:37:00
5,很好！楚王的墓室令我十分震惊！特别大！还有汉朝的石画！,江苏省,2021-05-02 12:56:00
4,当日门票90游览车包车150真的很划算！开车到点，还在门口等你，节约了一大笔时间和体力，游玩的舒适度大大提升整个园区被划分为了好几个展厅，从古至今，从遗迹到现代展示，但是整体还是有点简单，逛一圈23小时左右,江苏省,2021-04-25 14:34:00
5,出差徐州，顺路去学习一下。汉文化景区，包含楚王陵地宫，这个楚王不是项羽，是刘邦的子孙被封为楚王，还没搞清是哪个子孙。这里也有兵马俑，看了才知道不是真人大小的兵马俑，是mini的，但也挺不错的，了解当时的文化和历史。这里还有最大的刘氏宗祠，姓刘的来了都会拜一拜。,江苏省,2021-04-16 09:00:00
5,原来不太确定这个汉文化园是不是文物发现的地点，去了之后才觉得不失所望，汉兵马俑展馆和楚王陵展馆都建在发掘原址，相距一里，这对认识徐州的古今很有意义。徐州的名声很大，因为这个名字历朝延传下来，没有更改。一边看徐州，我一边重温汉楚、三国故事，叹司马迁、陈寿铸史之功。,江苏省,2021-04-23 09:34:00
5,楚王陵最早由著名考古学家、研究员王恺发现，他近22年来，凭借一把铁铲，与他的同伴一起在江苏省徐州市先后找到7座楚王陵。墓主人的身份有点神秘，有可能是西汉第三代楚王刘戊尚有争议，参与七国之乱兵败后，为不牵连家族被迫自杀，匆匆下葬。,河北省,2021-04-14 01:30:00
4,时间关系没有完全走完主要就是参观了兵马俑水下兵马俑馆汉化石馆楚王陵地宫再远一点的竹林寺没有去据说这里有中国第一位比丘尼留一个念想下一次再去吧据说楚王为了节俭兵马俑都是mini版目前还有一个没有挖掘希望若干年后找到彩色兵马俑的保存方法吧,江苏省,2021-04-11 04:37:00
5,,广东省,2021-04-09 20:25:00
5,门票最好提前一天预定便宜10元。票上的三个馆必打卡。超级赞！听听讲解最好！各馆干净。设计动线合理。整体景区绿化非常到位。是个学习历史文化知识的好地方。建议多些有意思和纪念意义的文创产品。我买了一份2012年的纸质版的徐州地图做纪念。,江苏省,2021-04-07 14:32:00
4,带孩子来感受一下楚汉文化，地方挺大的，因为地方不熟悉，怕有什么遗漏的，我们就找了一位讲解员，讲解的很到位，正门口有电瓶车，包车150一辆，我们一家4口，算下来也就不到40一个人，倒是不贵，而且全程跟着我们，我家俩个宝贝开心的不得了，这里应该和徐州博物馆一起游览，可惜博物馆最近闭馆了，有点遗憾，,江苏省,2021-04-07 14:22:00
4,汉文化景区，原本以为这里只有汉兵马俑，结果景区很大。有楚王墓、汉兵马俑、骑兵兵马俑博物馆、汉文化碑刻、竹林寺和刘氏宗祠。汉兵马俑，比秦兵马俑体积面积要小很多，佩服古代人的智慧。可惜这次徐州博物馆因为内部改造，关门了，很遗憾。,江苏省,2021-04-04 02:14:00
5,位置离市中心不是太远，挺好找的园林里面有点像公园，不要门票，里面人还挺多的楚王陵地宫这里是要门票的，90块钱三个地方的连票。可以走进地宫里去看。还雇了一个讲解，讲解的还可。汉兵马俑兵马俑都被发掘保护起来了，比秦始皇的小很多很多，不过看着的很精致王后陵只有封土，地宫没有打开看不了,北京市,2021-03-20 06:59:00
4,虽然不如西安的兵马俑那么令人震撼，那么富有吸引力，但若在徐州，来此看看也不错。公园里修整得干净整齐，花也开着，十分舒适。匆匆忙忙，看了三个点。楚王陵地宫，说是刘邦一个封王的后代的陵墓。钦佩古人能在地下深处找到如此大片的坚实石域，琢出长廊与数间偏室为墓。里面转转，试图感受一点王气。似乎最感兴趣的，是那几个装酒的大坛子。汉兵马俑博物馆，陈列着约四五十厘米高的兵马俑队列。看后，更觉得一米八九高的秦兵马俑霸气，而且细节精致许多。水下兵马俑，陈列着骑马的兵马俑。馆在湖中的水面下。展览馆关门了我没注意。听见老夫在里面，工作人员便大声喊，谁在里面？老夫便大声吆喝楚王在此！,江西省,2021-03-25 07:07:00
3,景区可看的不多不过胜在历史解读，不过刘氏宗祠非要请香后进入这个有点反感，景区最好能整顿下，既然是景点票也买了，进与不进应该游客自主选择不应该设置门槛才对这次全部去了就宗祠没进，包车的师傅解说的还是不错建议包车游览,江苏省,2021-03-16 05:37:00
5,交通:徐州最有名的汉墓，还有一条著名的狮子山隧道，路上交通非常通畅。特色体验:楚王陵，兵马俑陈列馆，水下兵马俑都非常具有特色推荐理由:这里出土了中国成色最好的金缕玉衣tips:2010年时候去的，相比之下，感觉比龟山汉墓要规模大一些,陕西省,2021-03-04 14:03:00
5,狮子山汉墓据考古学家推测为西汉第三代楚王刘戊，因参加吴楚七王之乱而拔剑自刎，后匆匆葬于尚未竣工的王陵中。其实楚王下葬百年后，该墓就已经被盗扰，考古学家发掘时，楚王尸骨被拉出玉棺，且被盗墓者踢的四分五裂，散落在整个墓室颅骨在东，下颚在西，肋骨洒了一地,江苏省,2021-02-27 13:04:00
4,曾几何时，发现来这样的景点不找讲解等于白来，这个钱不能省这里150包含三个景点讲解，还配上了小耳机，不用紧围在讲解身边，不错这里的楚王墓规模上比龟山汉墓要大，但因为墓主过世的突然，下葬的急促，导致想法败给了时间，各方面都不如龟山汉墓，但下墓的震撼感还是有的水下兵马俑也就是个噱头，mini的汉俑倒是颇有意思，生活感很强，虽不多，值得一看汉碑实属附带，没什么特别过年期间游园倒是蛮有年味，许多小时候的玩意儿能勾起不少回忆,湖南省,2021-02-17 07:53:00
4,交通交通便利，徐州的景区大多数都在一起，还是很方便大家游玩的，历史底蕴厚重的城市，值得一来！特色体验汉墓，高级别的汉墓，还是很不错的，可以增长很多知识，对历史感兴的朋友可以多来！推荐理由了解汉代历史必来之地，真的是很不错的，墓室建得水平极高，文物精彩绝伦，真的是值得一看！图三是一幅石壁画，展示了当时出嫁的场景，对我们研究古代有很好的意义！,安徽省,2021-01-24 15:08:00
5,跟西汉中期的龟山汉墓比起来，早期的楚王陵规模要大不少，气势恢弘，而且也不是后来的那种夫妻合葬墓，王和王后的墓分别在两个山头。王后陵没有发掘，我就找过去看了一眼，从大红漆门进去，里面非常静谧。说回楚王陵，我第一次见这种深入山下二十多米的崖洞墓葬，感觉非常震撼，徐州博物馆里的许多宝贝也出自楚王陵。虽然汉代的陶俑不如秦俑那么大，但整个楚王陵出土的这种骑兵、步兵等不同方阵排列的陶俑，每个俑从衣着、样貌到服饰都有所区别，还是能感受到汉墓所呈现的排场。水下俑坑也挺特别的，无法想象当初是怎么埋下去的，现在水面上的建筑是由清华建筑学院设计的，历史与现代的交融，很有意思。,北京市,2021-01-19 12:59:00
4,门票大众买便宜，但必须提前一天买，当天只能现场买票90元里面有好几个馆厅整体细细逛下来要4个小时景区人非常少旅游体验感满分，估计当地人没兴趣，元旦当天人少非常少。然后汉兵马俑好迷你看了秦兵马俑觉得它这个是过家家的水准嘻嘻嘻,江苏省,2021-01-09 12:53:00
4,占地面积很大，门票联票，包含狮子山楚王陵，汉兵马俑博物馆，汉化像石艺术组成。楚王陵经历过多次盗墓，仍幸存金缕玉衣、陶器等精美文物，留下磅礴的建筑形式供后人瞻仰。因为墓中出土鲜有文字材料，留下很多未解之谜。汉兵马俑博物馆作为藩王楚王的陪葬品，规格质量当然无法和秦王兵马俑作比较，咋看之下略显失望，不过造型卡通可爱尤其，同样印象深刻。楚王地宫和龟山汉墓作比较，个人更推荐后者。,辽宁省,2020-12-27 11:03:00
5,本来只是周末过来吃羊肉没想到徐州还是个很有历史底蕴的城市这个汉文化景区其实是个公园很多当地人会过来散步然后公园里分布了好几个景点比较有特色的是水下兵马俑还有就是楚王地宫门面小小的进去之后别有洞天缺点的话就是景点指示牌不明显然后因为人少有些放映的影片电脑死机了,安徽省,2020-12-27 01:00:00
5,tips楚王陵，楚王陵墓模仿了地面宫殿的建筑群，12间大大小小的墓室联想到西楚汉王奢侈的生活场景，墓道的尽头是楚王像tips汉兵马俑汉兵马俑共有六条俑坑，出土了各类彩绘陶俑四千余件，由步兵、骑兵、车兵组成的兵马俑军阵，形态各异tips水下兵马俑tips汉画像石长廊tips刘氏宗祠tips中国第一比丘尼竹林寺推荐理由各类古兵器、古战车、古玉器及汉兵马俑在竹林寺上了香、许了愿、拜了佛。希望愿望可以实现，希望我们平安、健康、喜乐,河北省,2020-12-26 11:31:00
4,顺竹林寺，穿寺而过，能到汉文化景区，跟个大公园差不多，地方不小，不看展馆就没啥可溜达的了，可惜来的有点晚了,山东省,2020-12-26 11:28:00
2,最后一个汉文化揭秘馆提前10分钟闭关，工作人员对游客态度极其不友好！给我留下了很差的印象，服务行业就要有服务行业该有的样子，这种素质的检票员我不知道景区养着有什么意义，搞得跟馆是你家开的一样，希望景区认真改进！,河北省,2020-12-19 08:54:00
4,12月徐州之行来到了汉文化景区，这里占地面积1400亩，每个每个展厅相对较远，不过有摆渡车还是不错。景区由狮子山楚王陵、汉兵马俑博物馆、汉文化交流中心、刘氏宗祠、竹林寺、王后陵、水下兵马俑博物馆等两汉文化精髓景点组成，囊括了被称为汉代三绝的汉墓、汉兵马俑和汉画像石，集中展现了两汉文化精髓，是徐州区域内规模最大、内涵最丰富、两汉遗风最浓郁的汉文化保护基地。,安徽省,2023-01-27 16:45:00
